Date,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
1963-10-03,4.22299482,-0.79714501,-1.37918202,0.0,0.78165837,-999.99
1963-10-02,4.22305857,-0.80591521,-1.35770148,0.0,0.78542525,-999.99
1963-10-01,4.22176622,-0.8561796,-1.24653356,0.0,0.81361721,-999.99
1963-09-30,4.20924861,-0.94093786,-0.88372211,0.0,0.87344643,-999.99
1963-09-27,4.28350918,-1.12177776,-0.02436481,0.0,1.8464913,-999.99
1963-09-26,4.28503159,-1.128255,-0.00660206,0.0,1.82826081,-999.99
1963-09-25,4.2806011,-1.13502232,0.01016617,0.0,1.81705219,-999.99
1963-09-24,4.28505459,-1.1334507,-0.01323104,0.0,1.82317413,-999.99
1963-09-23,4.25962562,-1.11084118,0.01041122,0.0,1.78776255,-999.99
1963-09-20,4.5082191,-1.26861985,-0.41263532,0.0,2.43767558,-999.99
1963-09-19,4.2658227,-1.12121955,0.00380524,0.0,1.73512279,-999.99
1963-09-18,4.30233912,-1.13043618,-0.02269871,0.0,1.84687675,-999.99
1963-09-17,4.31412835,-1.14271154,-0.02642466,0.0,1.83353095,-999.99
1963-09-16,4.26660442,-1.032254,-0.67630096,0.0,1.03887558,-999.99
1963-09-13,4.24416924,-1.01927405,-0.73317208,0.0,0.97078727,-999.99
1963-09-12,4.27291189,-1.18518164,-0.00469689,0.0,1.64013361,-999.99
1963-09-11,4.24621884,-1.20696977,0.003289,0.0,1.49633073,-999.99
1963-09-10,4.25787269,-1.18458228,0.00357545,0.0,1.57081912,-999.99
1963-09-09,4.26759142,-1.16941877,-0.00389851,0.0,1.63076024,-999.99
1963-09-06,4.26185874,-1.19001536,0.002682,0.0,1.58485731,-999.99
1963-09-05,4.26476674,-1.19599786,-0.00314946,0.0,1.60892278,-999.99
1963-09-04,4.19898914,-1.09681718,-0.00786131,0.0,1.46767331,-999.99
1963-09-03,4.18254852,-1.05891074,0.00411004,0.0,1.44383235,-999.99
1963-08-30,4.17890148,-1.04189408,0.00521679,0.0,1.51637671,-999.99
1963-08-29,4.18464673,-1.04677935,0.0045342,0.0,1.62859504,-999.99
1963-08-28,4.1740525,-1.02358209,-0.00535723,0.0,1.63099282,-999.99
1963-08-27,4.16310345,-1.02058066,-0.00437546,0.0,1.59090446,-999.99
1963-08-26,4.14930727,-1.02226667,0.00325471,0.0,1.55579456,-999.99
1963-08-23,4.16054405,-1.0282708,0.00633526,0.0,1.64008787,-999.99
1963-08-22,4.16758007,-1.04054356,-0.00479452,0.0,1.66182381,-999.99
1963-08-21,4.13167428,-1.07382999,-0.00158966,0.0,1.40617557,-999.99
1963-08-20,4.11571661,-1.09192097,-0.00118723,0.0,1.3337911,-999.99
1963-08-19,4.10898996,-1.08594837,-0.0018383,0.0,1.32361461,-999.99
1963-08-16,4.10203701,-0.9709686,-0.73930482,0.0,0.76937514,-999.99
1963-08-15,4.07279388,-0.78450712,-1.26025808,0.0,0.55007463,-999.99
1963-08-14,4.080284,-0.6184817,-1.76264471,0.0,0.46976067,-999.99
1963-08-13,4.10622492,-0.92297737,-1.11939877,0.0,0.61067988,-999.99
1963-08-12,4.09220919,-0.90320869,-1.16111469,0.0,0.58705403,-999.99
1963-08-09,4.07062029,-0.78547153,-1.45579692,0.0,0.51500147,-999.99
1963-08-08,4.08150923,-0.9882054,-1.0688093,0.0,0.59382413,-999.99
1963-08-07,4.08543216,-0.94664785,-1.19330994,0.0,0.57881469,-999.99
1963-08-06,4.0620058,-0.80438586,-1.53589345,0.0,0.49636349,-999.99
1963-08-05,4.06450516,-0.79707289,-1.51833666,0.0,0.50912271,-999.99
1963-08-02,4.05268283,-0.67310185,-1.80675065,0.0,0.46842249,-999.99
1963-08-01,4.05734732,-0.59882003,-1.87845106,0.0,0.46417285,-999.99
1963-07-31,4.06279181,-0.55759621,-1.96737458,0.0,0.44741557,-999.99
1963-07-30,4.08599386,-0.89722808,-1.29668797,0.0,0.56770682,-999.99
1963-07-29,4.07900184,-1.04608024,-0.99212979,0.0,0.61111278,-999.99
1963-07-26,4.07621303,-0.97402691,-1.29834224,0.0,0.53305714,-999.99
1963-07-25,4.09292575,-0.95574476,-1.30118645,0.0,0.54420658,-999.99
1963-07-24,4.08456826,-0.93625345,-1.32332574,0.0,0.50440653,-999.99
1963-07-23,4.1268491,-1.23202602,-0.00107845,0.0,1.09191956,-999.99
1963-07-22,4.13086474,-1.07003396,-0.77970408,0.0,0.73626578,-999.99
1963-07-19,4.12833699,-0.9953664,-0.98301304,0.0,0.67930966,-999.99
1963-07-18,4.128507,-0.92885456,-1.13101527,0.0,0.63716119,-999.99
1963-07-17,4.13438736,-0.93558175,-1.09993179,0.0,0.62804051,-999.99
1963-07-16,4.16385758,-1.08577921,-0.93237598,0.0,0.75777903,-999.99
1963-07-15,4.15928984,-1.01791827,-1.18925756,0.0,0.68747096,-999.99
1963-07-12,4.16578025,-0.96195098,-1.3253509,0.0,0.6805525,-999.99
1963-07-11,4.17385797,-0.89743044,-1.47527751,0.0,0.65067224,-999.99
1963-07-10,4.16875136,-0.839992,-1.60992267,0.0,0.6266032,-999.99
1963-07-09,4.15702729,-0.55276588,-2.12304314,0.0,0.53444746,-999.99
1963-07-08,4.17390053,-0.59389337,-2.26915795,0.0,0.51915754,-999.99
1963-07-05,4.19915948,-0.96290005,-1.9075746,0.0,0.60465083,-999.99
1963-07-03,4.19906407,-0.88546072,-2.14610514,0.0,0.60954531,-999.99
1963-07-02,4.24265915,-1.13843291,-1.72077532,0.0,0.74598574,-999.99
1963-07-01,4.23246876,-1.2055003,-1.74738466,0.0,0.75571989,-999.99
1963-06-28,4.20850228,-1.16410727,-2.01496504,0.0,0.67513622,-999.99
1963-06-27,4.25792605,-1.3135079,-1.58871144,0.0,0.8506478,-999.99
1963-06-26,4.2572374,-1.31527845,-1.5892982,0.0,0.84856847,-999.99
1963-06-25,4.24241215,-1.15585628,-1.95869453,0.0,0.75469382,-999.99
1963-06-24,4.24502656,-1.21573932,-1.8759716,0.0,0.76475441,-999.99
1963-06-21,4.2479923,-1.22332161,-1.86958132,0.0,0.77040649,-999.99
1963-06-20,4.25717087,-1.2650204,-1.77180929,0.0,0.80495846,-999.99
1963-06-19,4.24419789,-1.26158442,-1.72701071,0.0,0.79346078,-999.99
1963-06-18,4.23987729,-1.26281352,-1.71864368,0.0,0.7749872,-999.99
1963-06-17,4.24380905,-1.2692857,-1.7055525,0.0,0.79190505,-999.99
1963-06-14,4.24965557,-1.27663151,-1.70336849,0.0,0.81994788,-999.99
1963-06-13,4.26781922,-1.36749631,-1.52899586,0.0,0.90156173,-999.99
1963-06-12,4.24483279,-1.35111328,-1.50772369,0.0,0.8657219,-999.99
1963-06-11,4.23227679,-1.34773604,-1.47449367,0.0,0.8685132,-999.99
1963-06-10,4.2451318,-1.36010793,-1.49837782,0.0,0.87388833,-999.99
1963-06-07,4.22081619,-1.22429523,-1.75802431,0.0,0.76873054,-999.99
1963-06-06,4.20746078,-1.22511856,-1.66414143,0.0,0.76871631,-999.99
1963-06-05,4.16947349,-1.04986538,-1.9551257,0.0,0.67076459,-999.99
1963-06-04,4.17128681,-1.12280525,-1.68195234,0.0,0.73597685,-999.99
1963-06-03,4.16915164,-1.19878448,-1.3680026,0.0,0.79222224,-999.99
1963-05-31,4.1601013,-1.14421155,-1.72432702,0.0,0.75243165,-999.99
1963-05-29,4.16202002,-1.23629764,-1.5081884,0.0,0.7914335,-999.99
1963-05-28,4.15940859,-1.24682418,-1.48585546,0.0,0.80127129,-999.99
1963-05-27,4.13869374,-1.25309045,-1.65707716,0.0,0.73449883,-999.99
1963-05-24,4.12346954,-1.07722121,-2.14117346,0.0,0.63993314,-999.99
1963-05-23,4.12050461,-1.10260706,-2.06090497,0.0,0.69044399,-999.99
1963-05-22,4.11273817,-1.1584178,-1.94403217,0.0,0.70165473,-999.99
1963-05-21,4.12272662,-1.20814864,-1.81463502,0.0,0.73891794,-999.99
1963-05-20,4.12995422,-1.21979132,-1.82368752,0.0,0.7384702,-999.99
1963-05-17,4.16611792,-1.5196707,-1.02463632,0.0,1.01412692,-999.99
1963-05-16,4.14806782,-1.49063281,-1.11585141,0.0,0.97569801,-999.99
1963-05-15,4.17085601,-1.53303262,-1.00537809,0.0,1.0427661,-999.99
1963-05-14,4.15682736,-1.50347648,-1.0786655,0.0,0.9794577,-999.99
1963-05-13,4.17012339,-1.53298055,-0.99627759,0.0,1.01205976,-999.99
1963-05-10,4.18033962,-1.5479544,-0.9783329,0.0,1.02853367,-999.99
1963-05-09,4.14857184,-1.32245622,-1.60391321,0.0,0.81160046,-999.99
1963-05-08,4.17956449,-1.5588197,-0.88370354,0.0,1.10730528,-999.99
1963-05-07,4.17940803,-1.58627905,-0.77453508,0.0,1.17332297,-999.99
1963-05-06,4.16009082,-1.45013142,-1.15959571,0.0,0.98769473,-999.99
1963-05-03,4.1688317,-1.46631358,-1.16974138,0.0,0.96457174,-999.99
1963-05-02,4.17060817,-1.36615084,-1.49234001,0.0,0.87249875,-999.99
1963-05-01,4.17647578,-1.33331336,-1.56755639,0.0,0.86640905,-999.99
1963-04-30,4.18179089,-1.36516105,-1.46622345,0.0,0.88501565,-999.99
1963-04-29,4.18178216,-1.38990772,-1.43971727,0.0,0.87809116,-999.99
1963-04-26,4.19001446,-1.41098667,-1.39450455,0.0,0.89000673,-999.99
1963-04-25,4.2250928,-1.63737469,0.08111962,0.0,1.65421419,-999.99
1963-04-24,4.25983054,-1.65504594,0.01151882,0.0,1.67368134,-999.99
1963-04-23,4.27461475,-1.66925075,-0.00250075,0.0,1.69789064,-999.99
1963-04-22,4.27177481,-1.66925761,0.0056156,0.0,1.68912691,-999.99
1963-04-19,4.30904774,-1.66583836,-0.01109595,0.0,1.84609805,-999.99
1963-04-18,4.31951379,-1.70558815,0.0229417,0.0,1.8105342,-999.99
1963-04-17,4.33956865,-1.71919382,0.02771836,0.0,1.86086211,-999.99
1963-04-16,4.38802157,-1.74801846,0.01206774,0.0,2.04269938,-999.99
1963-04-15,4.40173787,-1.75935482,0.00159469,0.0,2.03497965,-999.99
1963-04-11,4.42412551,-1.78221148,-0.02209912,0.0,2.16611258,-999.99
1963-04-10,4.42192888,-1.79728701,0.00300418,0.0,2.15374027,-999.99
1963-04-09,4.42315041,-1.80459147,-0.04456517,0.0,2.18176517,-999.99
1963-04-08,4.40437403,-1.78747376,-0.03937573,0.0,2.16516669,-999.99
1963-04-05,4.38618434,-1.78472006,-0.03899086,0.0,2.15911351,-999.99
1963-04-04,4.3694155,-1.77270338,-0.01718331,0.0,2.13370211,-999.99
1963-04-03,4.3621624,-1.77089978,-0.01623052,0.0,2.09191923,-999.99
1963-04-02,4.3402817,-1.70161445,-0.61165645,0.0,1.51918335,-999.99
1963-04-01,4.32444327,-1.64253352,-0.70662507,0.0,1.45065815,-999.99
1963-03-29,4.31118293,-1.60184917,-0.97693034,0.0,1.27177023,-999.99
1963-03-28,4.37859152,-1.71324216,-0.05615997,0.0,2.20817523,-999.99
1963-03-27,4.3081752,-1.70046824,-0.00113601,0.0,1.94556534,-999.99
1963-03-26,4.3076902,-1.71818486,0.00243433,0.0,1.92632288,-999.99
1963-03-25,4.31627513,-1.72360261,-0.00565087,0.0,2.03435786,-999.99
1963-03-22,4.30080497,-1.73081887,-0.0031658,0.0,2.00341213,-999.99
1963-03-21,4.28949356,-1.73154975,0.01253555,0.0,1.99437394,-999.99
1963-03-20,4.32112419,-1.74031085,-0.04395624,0.0,2.06816784,-999.99
1963-03-19,4.29808646,-1.71426531,-0.53783463,0.0,1.53449944,-999.99
1963-03-18,4.25762935,-1.68756994,-0.7739916,0.0,1.26563648,-999.99
1963-03-15,4.28783377,-1.82338709,-0.03063644,0.0,1.82394598,-999.99
1963-03-14,4.28588494,-1.8339135,-0.01894636,0.0,1.81781856,-999.99
1963-03-13,4.28879171,-1.83991175,-0.01545085,0.0,1.81137823,-999.99
1963-03-12,4.28961666,-1.84281329,-0.01096153,0.0,1.80651373,-999.99
1963-03-11,4.27572843,-1.84345166,0.01666881,0.0,1.77701119,-999.99
1963-03-08,4.28178935,-1.85094977,0.04575409,0.0,1.84534696,-999.99
1963-03-07,4.28147591,-1.86690167,0.0566346,0.0,1.8413258,-999.99
1963-03-06,4.26902539,-1.87440501,0.08820585,0.0,1.81699189,-999.99
1963-03-05,4.29940771,-1.89000021,0.0030380199999999998,0.0,1.84040559,-999.99
1963-03-04,4.29947088,-1.89993531,0.0081725,0.0,1.83888814,-999.99
1963-03-01,4.31208439,-1.90437949,-0.00474774,0.0,1.84875895,-999.99
1963-02-28,4.24111381,-1.93409493,0.00027144,0.0,1.51400027,-999.99
1963-02-27,4.25727835,-1.91680158,0.00110102,0.0,1.55498372,-999.99
1963-02-26,4.27199769,-1.90937135,0.00086655,0.0,1.61686858,-999.99
1963-02-25,4.29759727,-1.92195541,-0.00087121,0.0,1.72136453,-999.99
1963-02-21,4.26370876,-1.9681647,0.0008166,0.0,1.58233863,-999.99
1963-02-20,4.26143832,-1.94590816,5.591e-05,0.0,1.65297551,-999.99
1963-02-19,4.25024484,-1.92159759,-0.00062628,0.0,1.63387548,-999.99
1963-02-18,4.28761802,-1.91679147,-0.00046472,0.0,1.84172944,-999.99
1963-02-15,4.24866178,-1.88067805,-0.00068151,0.0,1.73170029,-999.99
1963-02-14,4.15108867,-1.34767046,-2.02812942,0.0,0.74539915,-999.99
1963-02-13,4.2030397,-1.54694398,-1.54626089,0.0,0.9112109,-999.99
1963-02-11,4.24804519,-1.66192627,-1.25021261,0.0,1.07671956,-999.99
1963-02-08,4.21276952,-1.60764389,-1.41234106,0.0,0.97104159,-999.99
1963-02-07,4.20222492,-1.55874794,-1.49226309,0.0,0.94213358,-999.99
1963-02-06,4.1836255,-1.4216487,-1.74958545,0.0,0.86371159,-999.99
1963-02-05,4.17101983,-1.37862681,-1.78671368,0.0,0.84600321,-999.99
1963-02-04,4.14744414,-1.30668022,-1.89382244,0.0,0.7952643,-999.99
1963-02-01,4.10788445,-1.25198867,-1.89105348,0.0,0.74067015,-999.99
1963-01-31,4.08816717,-1.17990096,-1.95694939,0.0,0.71394528,-999.99
1963-01-30,3.9778715,-0.74741997,-2.45778019,0.0,0.53947693,-999.99
1963-01-29,3.95516441,-0.64331092,-2.58490268,0.0,0.48910525,-999.99
1963-01-28,3.95700693,-0.78868792,-2.32645287,0.0,0.52129255,-999.99
1963-01-25,3.9851354,-0.89427815,-2.07474478,0.0,0.61024091,-999.99
1963-01-24,3.99618283,-0.86289219,-2.16641932,0.0,0.59341891,-999.99
1963-01-23,3.97304094,-0.82039559,-2.1628694,0.0,0.56322719,-999.99
1963-01-22,3.99607957,-1.00898161,-1.79478594,0.0,0.64176251,-999.99
1963-01-21,4.05338008,-1.28609453,-1.0522024,0.0,0.9498729,-999.99
1963-01-18,4.06804031,-1.2585032,-1.25164905,0.0,0.93162211,-999.99
1963-01-17,4.16583019,-1.51478749,0.00721883,0.0,2.23474757,-999.99
1963-01-16,4.17505344,-1.50871536,0.00789104,0.0,2.46118158,-999.99
1963-01-15,4.20037286,-1.52738457,-0.006807,0.0,2.53795172,-999.99
1963-01-14,4.16524636,-1.52199416,-0.00175197,0.0,2.31540463,-999.99
1963-01-11,4.13184734,-1.48812668,0.00256066,0.0,2.24573042,-999.99
1963-01-10,4.16185838,-1.50756232,0.00330101,0.0,2.34105993,-999.99
1963-01-09,4.1024582,-1.45710573,-0.00214924,0.0,1.99375308,-999.99
1963-01-08,4.07101589,-1.38915272,-0.00137402,0.0,1.95930506,-999.99
1963-01-07,4.08093198,-1.40496533,0.00070149,0.0,1.8772688,-999.99
1963-01-04,4.1307729,-1.44083007,0.0010692,0.0,2.12826259,-999.99
1963-01-03,4.12308104,-1.46346384,0.00054348,0.0,2.20061414,-999.99
1963-01-02,4.16458765,-1.44994874,0.00070909,0.0,2.39826169,-999.99
1962-12-31,4.58758677,-1.74952088,-0.00773108,0.0,4.48137452,-999.99
1962-12-28,4.28550921,-1.49751528,0.00080706,0.0,2.96241871,-999.99
1962-12-27,4.24338832,-1.52816803,0.00353034,0.0,2.87473263,-999.99
1962-12-26,4.26711584,-1.55782067,0.01441837,0.0,3.11652808,-999.99
1962-12-24,4.28057334,-1.58580229,0.01135181,0.0,3.1466076,-999.99
1962-12-21,4.41753812,-1.69381202,-0.05129917,0.0,3.52720599,-999.99
1962-12-20,4.12784631,-1.25388764,-1.42294952,0.0,1.13199779,-999.99
1962-12-19,4.11223255,-1.20740554,-1.55741596,0.0,1.0270391,-999.99
1962-12-18,4.10174147,-1.16516654,-1.61220851,0.0,1.01087359,-999.99
1962-12-17,4.14721336,-1.22923688,-1.56262094,0.0,1.07743731,-999.99
1962-12-14,4.21813437,-1.34111383,-1.44400709,0.0,1.21329961,-999.99
1962-12-13,4.14554999,-1.1460389,-1.82830194,0.0,0.94957913,-999.99
1962-12-12,4.16750986,-1.1820698,-1.84511693,0.0,0.98586578,-999.99
1962-12-11,4.2028584,-1.28127588,-1.6978138,0.0,1.07226316,-999.99
1962-12-10,4.20027446,-1.27825227,-1.70895451,0.0,1.03289915,-999.99
1962-12-07,4.24762536,-1.37216537,-1.53470962,0.0,1.15267622,-999.99
1962-12-06,4.31669985,-1.51131294,-1.19913488,0.0,1.41425289,-999.99
1962-12-05,4.35815143,-1.56924166,-1.07297751,0.0,1.5343232,-999.99
1962-12-04,4.21041719,-1.2299395,-1.76688707,0.0,0.97498351,-999.99
1962-12-03,4.23378633,-1.29011688,-1.65164634,0.0,1.06722569,-999.99
1962-11-30,4.30901014,-1.4860669,-1.25990356,0.0,1.38728108,-999.99
1962-11-29,4.24324861,-1.36447877,-1.49334232,0.0,1.14542086,-999.99
1962-11-28,4.24197779,-1.36736101,-1.47753416,0.0,1.14437219,-999.99
1962-11-27,4.54560332,-1.82020275,-0.04166252,0.0,3.27839536,-999.99
1962-11-26,4.51421215,-1.80735578,0.0262303,0.0,3.20087747,-999.99
1962-11-23,4.52131307,-1.81918736,-0.00985562,0.0,3.21965903,-999.99
1962-11-21,4.47888663,-1.78494295,0.00412846,0.0,3.06400316,-999.99
1962-11-20,4.44441811,-1.76111669,-0.00011009,0.0,2.83721926,-999.99
1962-11-19,4.44952246,-1.76888692,0.01205942,0.0,2.81781935,-999.99
1962-11-16,4.45203934,-1.80658812,0.06053222,0.0,2.80279346,-999.99
1962-11-15,4.46720621,-1.83653712,-0.00885766,0.0,2.8302944,-999.99
1962-11-14,4.23318054,-1.55723498,-1.09502488,0.0,1.25976839,-999.99
1962-11-13,4.30031535,-1.61927955,-1.16595931,0.0,1.34696317,-999.99
1962-11-09,4.30091227,-1.6097127,-1.23665551,0.0,1.36564938,-999.99
1962-11-08,4.3176643,-1.62547233,-1.25713642,0.0,1.3493389,-999.99
1962-11-07,4.2935326,-1.53996997,-1.42798659,0.0,1.21781008,-999.99
1962-11-05,4.30692992,-1.53036428,-1.51947807,0.0,1.19274168,-999.99
1962-11-02,4.29087204,-1.54731184,-1.46796707,0.0,1.15770256,-999.99
1962-11-01,4.31507131,-1.68955048,-1.2476049,0.0,1.23717689,-999.99
1962-10-31,4.35558722,-1.8053775,-1.02406302,0.0,1.38603836,-999.99
1962-10-30,4.36254009,-1.78432917,-1.117339,0.0,1.3730087,-999.99
1962-10-29,4.33968827,-1.76739905,-1.16814985,0.0,1.28920602,-999.99
1962-10-26,4.33574433,-1.66362419,-1.46880982,0.0,1.15829601,-999.99
1962-10-25,4.4167412,-1.7126067,-1.34425204,0.0,1.41554285,-999.99
1962-10-24,4.4162761,-1.70809398,-1.38169035,0.0,1.39234364,-999.99
1962-10-23,4.39487939,-1.66768205,-1.52691254,0.0,1.27808092,-999.99
1962-10-22,4.33569447,-1.64647747,-1.54578184,0.0,1.20693498,-999.99
1962-10-19,4.34763805,-1.71107477,-1.40668956,0.0,1.32680242,-999.99
1962-10-18,4.40301142,-1.73982806,-1.44642106,0.0,1.38604597,-999.99
1962-10-17,4.43154576,-1.78027553,-1.44827505,0.0,1.40334241,-999.99
1962-10-16,4.44805589,-1.78445526,-1.53923954,0.0,1.40240419,-999.99
1962-10-15,4.45511177,-1.76658005,-1.60796732,0.0,1.38883699,-999.99
1962-10-11,4.46185025,-1.77538713,-1.60019679,0.0,1.3979627,-999.99
1962-10-10,4.48460579,-1.79897972,-1.58713898,0.0,1.46947636,-999.99
1962-10-09,4.43881128,-1.74040899,-1.57933412,0.0,1.35162842,-999.99
1962-10-08,4.42610099,-1.70394055,-1.71477211,0.0,1.30252423,-999.99
1962-10-05,4.42573206,-1.67050227,-1.92099812,0.0,1.24898256,-999.99
1962-10-04,4.40485068,-1.65089831,-1.93945241,0.0,1.2425118,-999.99
1962-10-03,4.38396373,-1.56446587,-2.10658675,0.0,1.17091422,-999.99
1962-10-02,4.37010956,-1.53283995,-2.12035335,0.0,1.10527975,-999.99
1962-10-01,4.3520523,-1.49360174,-2.08507642,0.0,1.07619085,-999.99
1962-09-28,4.35769312,-1.49960485,-2.04398981,0.0,1.05886298,-999.99
1962-09-27,4.33265183,-1.55211643,-1.79112836,0.0,1.05515846,-999.99
1962-09-26,4.33156608,-1.59645758,-1.64964043,0.0,1.08650741,-999.99
1962-09-25,4.34709936,-1.64572894,-1.51229717,0.0,1.14420555,-999.99
1962-09-24,4.33402489,-1.48512463,-1.91227583,0.0,0.99788308,-999.99
1962-09-21,4.35258203,-1.52180681,-1.8316294,0.0,1.0151197,-999.99
1962-09-20,4.32464376,-1.40441771,-2.09867942,0.0,0.91485893,-999.99
1962-09-19,4.32439894,-1.39186433,-2.13679256,0.0,0.89556366,-999.99
1962-09-18,4.31835059,-1.35593498,-2.19465833,0.0,0.88089602,-999.99
1962-09-17,4.33106322,-1.40361923,-2.07412756,0.0,0.9128902,-999.99
1962-09-14,4.30728987,-1.36766641,-2.09023279,0.0,0.87921962,-999.99
1962-09-13,4.34323149,-1.48205435,-1.91538733,0.0,0.96769248,-999.99
1962-09-12,4.35635145,-1.48157692,-2.02104798,0.0,0.95184404,-999.99
1962-09-11,4.33044084,-1.29453091,-2.33509208,0.0,0.86441807,-999.99
1962-09-10,4.34633179,-1.38885119,-2.05558082,0.0,0.94498006,-999.99
1962-09-07,4.37236847,-1.44343409,-1.96381074,0.0,0.98857281,-999.99
1962-09-06,4.3764914,-1.63556545,-1.3425789,0.0,1.19996904,-999.99
1962-09-05,4.33842578,-1.3615016,-1.65325577,0.0,1.16918941,-999.99
1962-09-04,4.31498819,-1.27224249,-1.93614992,0.0,1.0563438,-999.99
1962-08-31,4.34575429,-1.26949065,-2.11135935,0.0,1.07327384,-999.99
1962-08-30,4.40844759,-1.46705301,-1.80597486,0.0,1.26477706,-999.99
1962-08-29,4.40983201,-1.44918706,-1.95406439,0.0,1.20393775,-999.99
1962-08-28,4.39532435,-1.48712885,-1.79551121,0.0,1.2229601,-999.99
1962-08-27,4.41348804,-1.4922613,-1.81043111,0.0,1.27188878,-999.99
1962-08-24,4.39734578,-1.42280528,-1.9309617,0.0,1.21375272,-999.99
1962-08-23,4.38950502,-1.39151081,-2.0228036,0.0,1.18692722,-999.99
1962-08-22,4.36829804,-1.37417516,-1.90524158,0.0,1.19309827,-999.99
1962-08-21,4.37819457,-1.3696006,-1.85612807,0.0,1.24208368,-999.99
1962-08-20,4.39619025,-1.37486774,-1.94139576,0.0,1.25167657,-999.99
1962-08-17,4.46231884,-1.77648123,-0.00533695,0.0,2.73152792,-999.99
1962-08-16,4.42541473,-1.73192896,-0.00527278,0.0,2.58768688,-999.99
1962-08-15,4.37862412,-1.7027376,0.00125903,0.0,2.30099284,-999.99
1962-08-14,4.37938156,-1.65127319,-0.00221071,0.0,2.41042095,-999.99
1962-08-13,4.37534201,-1.61986021,-0.00131729,0.0,2.40435485,-999.99
1962-08-10,4.34734204,-1.59511306,-0.00341187,0.0,2.25418568,-999.99
1962-08-09,4.33670421,-1.58916337,0.00406505,0.0,2.17861377,-999.99
1962-08-08,4.37538396,-1.6244703,-0.00054841,0.0,2.20737061,-999.99
1962-08-07,4.36673234,-1.61250549,0.00250171,0.0,2.15012432,-999.99
1962-08-06,4.38922981,-1.6416887,-0.00092975,0.0,2.24164735,-999.99
1962-08-03,4.34677872,-1.61089727,0.00601859,0.0,2.05938182,-999.99
1962-08-02,4.33769632,-1.5933025,-0.00104764,0.0,2.07159212,-999.99
1962-08-01,4.27486516,-1.53757358,0.00115885,0.0,1.70768257,-999.99
1962-07-31,4.25343496,-1.52007019,0.00044279,0.0,1.56142304,-999.99
1962-07-30,4.2286815,-1.49356011,0.00132895,0.0,1.54470628,-999.99
1962-07-27,4.19226334,-1.45138337,0.00113286,0.0,1.52526124,-999.99
1962-07-26,4.2132221,-1.47820962,0.01022807,0.0,1.5185183,-999.99
1962-07-25,4.2284261,-1.48740242,0.00723174,0.0,1.55800065,-999.99
1962-07-24,4.23203127,-1.48035166,0.00393089,0.0,1.61846261,-999.99
1962-07-23,4.22706521,-1.46363978,0.00799978,0.0,1.65212964,-999.99
1962-07-20,4.21323369,-1.40814683,-0.52979703,0.0,1.14483856,-999.99
1962-07-19,4.2036666,-1.3631731,-0.6990334,0.0,1.01486663,-999.99
1962-07-18,4.1667647,-1.24342902,-0.99316577,0.0,0.82166377,-999.99
1962-07-17,4.15993027,-1.16805362,-1.31932016,0.0,0.71619423,-999.99
1962-07-16,4.1719175,-1.27551744,-1.13804793,0.0,0.81316707,-999.99
1962-07-13,4.12541925,-1.17506336,-1.34329284,0.0,0.72417348,-999.99
1962-07-12,4.1256695,-1.16704961,-1.35790284,0.0,0.72085411,-999.99
1962-07-11,4.12151986,-1.14420977,-1.4199513,0.0,0.70663773,-999.99
1962-07-10,4.09104206,-0.72810352,-2.28907736,0.0,0.48932179,-999.99
1962-07-09,4.13565548,-0.74850325,-2.39532752,0.0,0.49243498,-999.99
1962-07-06,4.1117212,-0.83174854,-2.26720663,0.0,0.53310803,-999.99
1962-07-05,4.09953753,-0.7792364,-2.32581889,0.0,0.52519277,-999.99
1962-07-03,4.10160641,-0.85956624,-2.13345419,0.0,0.56444117,-999.99
1962-07-02,4.13088615,-0.93917288,-2.05794754,0.0,0.62343817,-999.99
1962-06-29,4.17721076,-1.16950173,-1.62962602,0.0,0.76552294,-999.99
1962-06-28,4.17398563,-1.29371038,-1.37704128,0.0,0.84624157,-999.99
1962-06-27,4.2048325,-1.35409649,-1.26389982,0.0,1.02396505,-999.99
1962-06-26,4.14972456,-1.13025539,-1.83091026,0.0,0.74113231,-999.99
1962-06-25,4.2527145,-1.45689482,-1.27331724,0.0,1.10526026,-999.99
1962-06-22,4.27121278,-1.53357637,-1.23247688,0.0,1.30673547,-999.99
1962-06-21,4.48424676,-1.84909475,-0.02051163,0.0,3.01206867,-999.99
1962-06-20,4.46126739,-1.80613858,0.03523215,0.0,2.95267416,-999.99
1962-06-19,4.46526075,-1.80808687,0.0541284,0.0,2.92712651,-999.99
1962-06-18,4.49992896,-1.88833953,-0.01010315,0.0,3.02122166,-999.99
